date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:07	145092/145092	---M--	200	added ('OK')	image/jpeg	etag:%22236c4-64c28a60646a3%22	https://novalysenergie.fr/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-02.01.26-1024x683.jpeg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/WhatsApp-Image-2026-03-04-at-02.01.26-1024x683.jpg	(from https://novalysenergie.fr/)
17:23:07	194507/194507	---M--	200	added ('OK')	image/jpeg	etag:%222f7cb-64c2874aa9e4f%22	https://novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_784786929_Editorial_Use_Only-1024x683.jpeg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_784786929_Editorial_Use_Only-1024x683.jpg	(from https://novalysenergie.fr/)
17:23:07	130371/130371	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:09%20GMT	https://novalysenergie.fr/services/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/services/index.html	(from https://novalysenergie.fr/)
17:23:08	213949/213949	---M--	200	added ('OK')	image/jpeg	etag:%22343bd-64c287ab3e06c%22	https://novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_200376274-1024x683.jpeg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_200376274-1024x683.jpg	(from https://novalysenergie.fr/)
17:23:08	121055/121055	---M--	200	added ('OK')	image/jpeg	etag:%221d8df-64c287e0ccf87%22	https://novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_302613703-1024x393.jpeg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/AdobeStock_302613703-1024x393.jpg	(from https://novalysenergie.fr/)
17:23:08	120875/120875	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:10%20GMT	https://novalysenergie.fr/reservation/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/reservation/index.html	(from https://novalysenergie.fr/)
17:23:08	3401/3401	---M-Z	200	added ('OK')	text/javascript	etag:%22d49-642372134b200-gzip%22	https://novalysenergie.fr/wp-includes/js/dist/script-modules/block-library/navigation/view.min.js?ver=b0f909c3ec791c383210	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-includes/js/dist/script-modules/block-library/navigation/view.min8016.js	(from https://novalysenergie.fr/)
17:23:09	5661/5661	---M-Z	200	added ('OK')	text/javascript	etag:%22161d-641a5f1c6a280-gzip%22	https://novalysenergie.fr/wp-includes/js/dist/hooks.min.js?ver=dd5603f07f9220ed27f1	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-includes/js/dist/hooks.minaf5f.js	(from https://novalysenergie.fr/)
17:23:09	145180/145180	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:10%20GMT	https://novalysenergie.fr/portfolio/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/portfolio/index.html	(from https://novalysenergie.fr/)
17:23:09	123606/123606	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:11%20GMT	https://novalysenergie.fr/galerie/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/galerie/index.html	(from https://novalysenergie.fr/)
17:23:09	5314/5314	---M-Z	200	added ('OK')	text/javascript	etag:%2214c2-641a5f1c6a280-gzip%22	https://novalysenergie.fr/wp-includes/js/dist/i18n.min.js?ver=c26c3dc7bed366793375	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-includes/js/dist/i18n.min1cde.js	(from https://novalysenergie.fr/)
17:23:10	117108/117108	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:11%20GMT	https://novalysenergie.fr/contact-3/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/contact-3/index.html	(from https://novalysenergie.fr/)
17:23:10	12512/12512	---M-Z	200	added ('OK')	text/javascript	etag:%2230e0-64c5d9516f948-gzip%22	https://novalysenergie.fr/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.5	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/plugins/contact-form-7/includes/swv/js/indexb5e1.js	(from https://novalysenergie.fr/)
17:23:10	159676/159676	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:11%20GMT	https://novalysenergie.fr/temoignages/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/temoignages/index.html	(from https://novalysenergie.fr/)
17:23:10	144008/144008	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:12%20GMT	https://novalysenergie.fr/faq/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/faq/index.html	(from https://novalysenergie.fr/)
17:23:11	127701/127701	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:12%20GMT	https://novalysenergie.fr/a-propos/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/a-propos/index.html	(from https://novalysenergie.fr/)
17:23:11	13452/13452	---M-Z	200	added ('OK')	text/javascript	etag:%22348c-64c5d9516d238-gzip%22	https://novalysenergie.fr/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.5	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/plugins/contact-form-7/includes/js/indexb5e1.js	(from https://novalysenergie.fr/)
17:23:11	8935/8935	---M-Z	200	added ('OK')	text/javascript	etag:%2222e7-64c5cfe638a4f-gzip%22	https://novalysenergie.fr/wp-content/themes/extendable/assets/js/animations-interactivity.js?ver=2.1.3	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/themes/extendable/assets/js/animations-interactivity4c71.js	(from https://novalysenergie.fr/)
17:23:11	111041/111041	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2016:23:12%20GMT	https://novalysenergie.fr/mentions-legales/	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/mentions-legales/index.html	(from https://novalysenergie.fr/)
17:23:11	1049/1049	---M-Z	200	added ('OK')	text/javascript	etag:%22419-64c5cfe638a4f-gzip%22	https://novalysenergie.fr/wp-content/themes/extendable/assets/js/navigation-customization.js	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/themes/extendable/assets/js/navigation-customization.js	(from https://novalysenergie.fr/)
17:23:11	2160/2160	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:13%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fservices%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed5036.json	(from https://novalysenergie.fr/services/)
17:23:12	2310/2310	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:13%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fservices%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed9523	(from https://novalysenergie.fr/services/)
17:23:12	17063/17063	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:14%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/298	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/298.json	(from https://novalysenergie.fr/services/)
17:23:12	262695/262695	---M--	200	added ('OK')	image/jpeg	etag:%2240227-64c5dabc42f24%22	https://novalysenergie.fr/wp-content/uploads/2026/03/8fef1eb35c6a7052b528445aa050d732086ccf2e.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/8fef1eb35c6a7052b528445aa050d732086ccf2e.jpg	(from https://novalysenergie.fr/services/)
17:23:12	89161/89161	---M--	200	added ('OK')	image/jpeg	etag:%2215c49-64c5dabbe14a4%22	https://novalysenergie.fr/wp-content/uploads/2026/03/5bf0daca2a106a830039fbaa7d9fc1e20ebce139.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/5bf0daca2a106a830039fbaa7d9fc1e20ebce139.jpg	(from https://novalysenergie.fr/services/)
17:23:13	225548/225548	---M--	200	added ('OK')	image/jpeg	etag:%223710c-64c5dabb6e8b4%22	https://novalysenergie.fr/wp-content/uploads/2026/03/a7ae09a9a43bfdd9457951a6a22cec290af10a08.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/a7ae09a9a43bfdd9457951a6a22cec290af10a08.jpg	(from https://novalysenergie.fr/services/)
17:23:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:14%20GMT	https://novalysenergie.fr/contact-3	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/contact-3	(from https://novalysenergie.fr/services/)
17:23:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:14%20GMT	https://novalysenergie.fr/?p=298	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/indexba86.html	(from https://novalysenergie.fr/services/)
17:23:13	192525/192525	---M--	200	added ('OK')	image/jpeg	etag:%222f00d-64c5dab9c82e3%22	https://novalysenergie.fr/wp-content/uploads/2026/03/885072379229b62109260bf069c6a0b506238361.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/885072379229b62109260bf069c6a0b506238361.jpg	(from https://novalysenergie.fr/services/)
17:23:13	2190/2190	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:15%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Freservation%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embedc78d.json	(from https://novalysenergie.fr/reservation/)
17:23:14	2340/2340	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:15%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Freservation%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed01f5	(from https://novalysenergie.fr/reservation/)
17:23:14	1604/1604	---M-Z	200	added ('OK')	text/css	etag:%22644-64c5cfe622abf-gzip%22	https://novalysenergie.fr/wp-content/themes/extendable/assets/css/contact-form-7.css?ver=2.1.3	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/themes/extendable/assets/css/contact-form-74c71.css	(from https://novalysenergie.fr/reservation/)
17:23:15	14465/14465	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264e5e97f-3881%22	https://simplybook.me/v2/widget/widget.js?ver=1.3.0	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/simplybook.me/v2/widget/widget6f3e.js	(from https://novalysenergie.fr/reservation/)
17:23:15	12925/12925	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:16%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/291	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/291.json	(from https://novalysenergie.fr/reservation/)
17:23:15	80146/80146	---M--	200	added ('OK')	image/jpeg	etag:%2213912-64c5daba29d63%22	https://novalysenergie.fr/wp-content/uploads/2026/03/6f3ee8f8b6cd61b3994b62602bc2ead120333300.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/6f3ee8f8b6cd61b3994b62602bc2ead120333300.jpg	(from https://novalysenergie.fr/reservation/)
17:23:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:17%20GMT	https://novalysenergie.fr/services	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/services	(from https://novalysenergie.fr/reservation/)
17:23:16	2165/2165	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:17%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fportfolio%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embedd658.json	(from https://novalysenergie.fr/portfolio/)
17:23:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:17%20GMT	https://novalysenergie.fr/?p=291	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index820e.html	(from https://novalysenergie.fr/reservation/)
17:23:16	2315/2315	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:17%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fportfolio%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embedecca	(from https://novalysenergie.fr/portfolio/)
17:23:16	38139/38139	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:18%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/296	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/296.json	(from https://novalysenergie.fr/portfolio/)
17:23:16	301929/301929	---M--	200	added ('OK')	image/jpeg	etag:%2249b69-64c5dabd238e5%22	https://novalysenergie.fr/wp-content/uploads/2026/03/2b783ce0fcce64ff67550eff598174e761599f21.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/2b783ce0fcce64ff67550eff598174e761599f21.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:16	155966/155966	---M--	200	added ('OK')	image/jpeg	etag:%222613e-64c5daba92d13%22	https://novalysenergie.fr/wp-content/uploads/2026/03/c3f22ea92f55272472e3ef7a1ebfef47c202f7f1.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/c3f22ea92f55272472e3ef7a1ebfef47c202f7f1.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:17	573537/573537	---M--	200	added ('OK')	image/jpeg	etag:%228c061-64c5dabca97c5%22	https://novalysenergie.fr/wp-content/uploads/2026/03/97cf7fd5cb68f142fe8c334de8ded793eac3448d.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/97cf7fd5cb68f142fe8c334de8ded793eac3448d.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:17	1306/1306	---M--	200	added ('OK')	image/jpeg	etag:%2251a-64c5dabde94f6%22	https://novalysenergie.fr/wp-content/uploads/2026/03/c972b533584bb5f528690a71c4e98cb9d6ac3c0c.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/c972b533584bb5f528690a71c4e98cb9d6ac3c0c.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:18%20GMT	https://novalysenergie.fr/?p=296	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index3e8e.html	(from https://novalysenergie.fr/portfolio/)
17:23:17	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-64c5dabe090c6%22	https://novalysenergie.fr/wp-content/uploads/2026/03/afdab9369b3f7f0d7d33df0b3b3b5904f03ce6dc.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/afdab9369b3f7f0d7d33df0b3b3b5904f03ce6dc.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:17	1112/1112	---M--	200	added ('OK')	image/jpeg	etag:%22458-64c5dabe2b3a6%22	https://novalysenergie.fr/wp-content/uploads/2026/03/9e863a71525f4c4b9064e7f990b6010a766cbe26.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/9e863a71525f4c4b9064e7f990b6010a766cbe26.jpg	(from https://novalysenergie.fr/portfolio/)
17:23:18	2155/2155	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:19%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fgalerie%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embeded38.json	(from https://novalysenergie.fr/galerie/)
17:23:18	2305/2305	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:19%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fgalerie%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed3a6b	(from https://novalysenergie.fr/galerie/)
17:23:18	13403/13403	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:20%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/295	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/295.json	(from https://novalysenergie.fr/galerie/)
17:23:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:20%20GMT	https://novalysenergie.fr/services	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/services	(from https://novalysenergie.fr/galerie/)
17:23:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:20%20GMT	https://novalysenergie.fr/?p=295	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index1422.html	(from https://novalysenergie.fr/galerie/)
17:23:19	2159/2159	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:20%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fcontact-3%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed97ce.json	(from https://novalysenergie.fr/contact-3/)
17:23:19	2309/2309	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:20%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fcontact-3%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed2d9c	(from https://novalysenergie.fr/contact-3/)
17:23:19	6578/6578	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:21%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/293	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/293.json	(from https://novalysenergie.fr/contact-3/)
17:23:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:21%20GMT	https://novalysenergie.fr/?p=293	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index89a1.html	(from https://novalysenergie.fr/contact-3/)
17:23:19	2190/2190	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:21%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Ftemoignages%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed6e56.json	(from https://novalysenergie.fr/temoignages/)
17:23:20	2340/2340	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:21%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Ftemoignages%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed01de	(from https://novalysenergie.fr/temoignages/)
17:23:20	41642/41642	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:22%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/297	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/297.json	(from https://novalysenergie.fr/temoignages/)
17:23:20	235799/235799	---M--	200	added ('OK')	image/jpeg	etag:%2239917-64c5dabe5c0e6%22	https://novalysenergie.fr/wp-content/uploads/2026/03/cc2297ed0d976c37cbd460dfe1eedc430439fd68.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/cc2297ed0d976c37cbd460dfe1eedc430439fd68.jpg	(from https://novalysenergie.fr/temoignages/)
17:23:20	139325/139325	---M--	200	added ('OK')	image/jpeg	etag:%222203d-64c5dabf1a7c7%22	https://novalysenergie.fr/wp-content/uploads/2026/03/36a54e0622f55fe74c283ea0fec349967e420444.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/36a54e0622f55fe74c283ea0fec349967e420444.jpg	(from https://novalysenergie.fr/temoignages/)
17:23:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:22%20GMT	https://novalysenergie.fr/contact-3	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/contact-3	(from https://novalysenergie.fr/temoignages/)
17:23:21	123667/123667	---M--	200	added ('OK')	image/jpeg	etag:%221e313-64c5dabb031f4%22	https://novalysenergie.fr/wp-content/uploads/2026/03/901675c2bd0cfb3f95991ea925221b6c07564c26.jpg	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-content/uploads/2026/03/901675c2bd0cfb3f95991ea925221b6c07564c26.jpg	(from https://novalysenergie.fr/temoignages/)
17:23:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:22%20GMT	https://novalysenergie.fr/?p=297	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index07ee.html	(from https://novalysenergie.fr/temoignages/)
17:23:21	2135/2135	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:23%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Ffaq%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed5c75.json	(from https://novalysenergie.fr/faq/)
17:23:22	2285/2285	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2016:23:23%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Ffaq%2F&format=xml	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embed6cee	(from https://novalysenergie.fr/faq/)
17:23:22	31047/31047	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:23%20GMT	https://novalysenergie.fr/wp-json/wp/v2/pages/292	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/wp/v2/pages/292.json	(from https://novalysenergie.fr/faq/)
17:23:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2016:23:24%20GMT	https://novalysenergie.fr/?p=292	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/index2af5.html	(from https://novalysenergie.fr/faq/)
17:23:22	2175/2175	---M-Z	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2016:23:24%20GMT	https://novalysenergie.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnovalysenergie.fr%2Fa-propos%2F	D:/code/sites/pages%20web/site%20demos/recuperation%20de%20site%20exemple/novalyse/novalyse/novalysenergie.fr/wp-json/oembed/1.0/embeddc8b.json	(from https://novalysenergie.fr/a-propos/)
